id,created_at,text
1287180280625864704,2020-07-26 00:17:48,"With daily record-breaking coronavirus cases, how will the Administration help our country through this crisis with… https://t.co/VqGmZ5tC3a"
1287125876275126272,2020-07-25 20:41:37,After yesterday’s virtual Iowa roundtable with IA Sen @PJochum &amp; IA Rep Ruth Gaines on VP @JoeBiden’s… https://t.co/n3UipIPpmD
1287085634285445121,2020-07-25 18:01:42,RT @MariaTeresa1: .@amyklobuchar is sounding the alarm for our November elections and is trying to secure funding in the #HEROESAct for sta…
1287046601698091010,2020-07-25 15:26:36,The American people have waited. They waited for testing—and they've waited for protective equipment for frontline… https://t.co/4gzmzwIxwb
1286827398240100355,2020-07-25 00:55:34,"Today I talked with IA Sen @PJochum, IA Rep Ruth Ann Gaines, @DrEricGjerde &amp; Di Findley about VP @JoeBiden's plan t… https://t.co/rI1fXqFK7u"
1286807232378806272,2020-07-24 23:35:26,I'm ready for some (safe and healthy) @Twins baseball! Let’s play ball! #OpeningDay https://t.co/TLLMTvqaZU
1286788447542349824,2020-07-24 22:20:47,"As I said on @Morning_Joe, the American people shouldn't be denied the right to vote—and they shouldn't have to cho… https://t.co/kwBTqFDbL8"
1286743027562708994,2020-07-24 19:20:18,Congratulations to New Mexico Secretary of State Maggie Toulouse Oliver (@NMSOSMaggie) for being sworn in as the Na… https://t.co/2rGZ1AWEwP
1286707287168618497,2020-07-24 16:58:17,"In the words of Vice President @JoeBiden, our country has to build back better. And part of this means continuing t… https://t.co/b9rmADwhTq"
1286690121824309249,2020-07-24 15:50:05,"RT @FirstAvenue: “Minnesota’s concert halls, theatres, and places of entertainment, like First Avenue in Minneapolis, where Prince famously…"
1286659243718987776,2020-07-24 13:47:23,"Without a doubt, winning up and down the ballot in November is crucial to our country's future."
1286650892314382338,2020-07-24 13:14:12,Check this out!  Grammy-winning Maria Schneider takes on Big Data in latest work. https://t.co/xcC3ziFzvA
1286472714543337474,2020-07-24 01:26:11,"In 2016, Donald Trump said at the Republican National Convention, “I alone can fix this.”

Today, on the day he can… https://t.co/2F1VzheJqw"
1286455414838763520,2020-07-24 00:17:26,"Before the pandemic, many families couldn't afford child care or long-term care. Now it’s even harder. But VP… https://t.co/VqBeAxlqGy"
1286444604796133382,2020-07-23 23:34:29,Tribal spectrum issue is really important and the timeline must be extended. #ConnectTribes https://t.co/elOhuAXe6W
1286427798467416065,2020-07-23 22:27:42,"I’d rather put ballots in the mailbox than put people in the hospital.

As I said on @CNN today with… https://t.co/FtyorJks9E"
1286396935100862464,2020-07-23 20:25:04,"Since the start of the pandemic our country has faced a lack of protective equipment, including for poll workers an… https://t.co/UuRSLBycFJ"
1286362795416719361,2020-07-23 18:09:24,Our country saw the chaos &amp; disenfranchisement that will happen if we don't expand voting by mail &amp; early voting. M… https://t.co/C2GjmAqwJb
1286334616614440960,2020-07-23 16:17:26,"Small entertainment venues, like where Prince performed at @FirstAvenue, have inspired generations. We must help th… https://t.co/fZ8AQDTu78"
1286298170599800834,2020-07-23 13:52:36,"Empathy, compassion and leadership—qualities we saw daily in President @BarackObama. We can have that in a Presiden… https://t.co/hmSXhT81LB"
1286283457925206019,2020-07-23 12:54:09,Post-presidency house hunting? https://t.co/pHh9sUb5BX
1286128874062000129,2020-07-23 02:39:53,Tom Ridge got this right: feds are not President’s “personal militia”  https://t.co/1RzthonolG
1286102600769777665,2020-07-23 00:55:29,"If our elections are not safe during this pandemic, then our democracy is not secure.

The Senate must pass my bill… https://t.co/HdjtIcc01W"
1286078310733287424,2020-07-22 23:18:58,#MaskUpMN and register to vote (early or by mail). https://t.co/Wx5VPPdTeA
1286064053471895552,2020-07-22 22:22:18,Our country is facing a public health crisis and an economic crisis—and scammers are using it to exploit our most v… https://t.co/jAUxy8SX6D
1286018686978007041,2020-07-22 19:22:02,"The clock is ticking.

It’s time to provide states the needed funding to expand voting by mail and early voting, so… https://t.co/jjqUmbQKkR"
1285971841316720640,2020-07-22 16:15:53,"When VP @JoeBiden talks about building back better, it means better than the way things were before.

Our country m… https://t.co/BBXBgFFZbB"
1285953784947118080,2020-07-22 15:04:08,"As ranking Democrat on the Senate rules committee, I just gave my opening statement at our hearing on protecting vo… https://t.co/SD99SYAvlm"
1285935477816725504,2020-07-22 13:51:24,"I’ve always said that we need someone we can trust in the White House. 

I didn’t mean we need someone we can trust… https://t.co/PUivEcuhAX"
1285735346991435783,2020-07-22 00:36:09,"Donald Trump said last weekend he’s opposed to money for coronavirus testing.

COVID-19 cases are at an all-time hi… https://t.co/FGsueGa7V2"
1285700772446048261,2020-07-21 22:18:45,"This undermines the purpose of the Census: every single person living in the United States counts. 
https://t.co/Q79jyVJXMa"
1285673756715778050,2020-07-21 20:31:24,Nonprofits are struggling to keep up with the demands of maintaining a strong workforce. Equipping these organizati… https://t.co/9isUHFrqxP
1285668525395398658,2020-07-21 20:10:37,"RT @MinnesotaDFL: THREAD: On Sunday, the 2020 elections will be exactly 100 days away. To stop @RealDonaldTrump from taking Minnesota and w…"
1285590632573145088,2020-07-21 15:01:06,"Our democracy depends on voting—and during this pandemic, no voter should have to choose between their health and t… https://t.co/BYx3OJGXcd"
1285575744815599618,2020-07-21 14:01:57,"Justice, equality and hope—the guiding principles for our country. And our job as Americans is to keep fighting to… https://t.co/QPDJqOqfez"
1285551706395246594,2020-07-21 12:26:25,Minnesota lawmakers pass sweeping package of police accountability measures. Note: this was bipartisan. https://t.co/alolKzGU3e
1285368166064029698,2020-07-21 00:17:06,"John Lewis never gave up on our country. He always worked towards a better future. 

Congress, let’s take action to… https://t.co/cBy73yaaof"
1285328225988759553,2020-07-20 21:38:23,"RT @emilyslist: We’re excited to present Sens. @sengillibrand, @KamalaHarris, @AmyKlobuchar, and @ewarren with our highest honor — the We A…"
1285291652748386304,2020-07-20 19:13:04,Yesterday I spoke at @MHealthFairview in Minneapolis about how donating plasma is critical to tackling this pandemi… https://t.co/yIGREt7qqu
1285270440697647110,2020-07-20 17:48:46,Akram Osman and Abdirizak Abdi are the first Somali public school principals in Minnesota—a milestone for our state… https://t.co/HsLxgf89xE
1285236071693983744,2020-07-20 15:32:12,RT @BarackObama: Voting by mail shouldn't be a partisan issue––especially during a pandemic. Everybody should be able to request an absente…
1285203160840183810,2020-07-20 13:21:26,"If you have recovered from the coronavirus, talk to your doctor to donate plasma. 

It will save lives.  

Learn mo… https://t.co/nNpDoovds6"
1285024793620865024,2020-07-20 01:32:40,"VP Hubert H. Humphrey said, “We will be remembered not for the power of our weapons but for the power of our compas… https://t.co/WpBmHeEay9"
1285009888960290822,2020-07-20 00:33:26,And this is why we vote &amp; why everyone must vote &amp; why the ballots must be counted &amp; why we need paper ballots &amp; wh… https://t.co/1p8nnh34YZ
1285008222101929984,2020-07-20 00:26:49,RT @MHealthFairview: Plasma from #COVID19 survivors can help others fight the virus. A big thank you to U.S. Sen. @amyklobuchar for her pre…
1284971802951811072,2020-07-19 22:02:06,People who have recovered from the coronavirus can help others who have it by donating plasma. This is an important… https://t.co/6DBCuMs9BU
1284929757818294273,2020-07-19 19:15:01,This story says it all. Read it and then make sure you are registered to vote.  https://t.co/FVc4aUK6Al
1284866070680043526,2020-07-19 15:01:57,"Vice President @JoeBiden has the empathy, compassion, and determination to lead us out of these dark times. He has… https://t.co/3oWRET0S7r"
1284498043727945728,2020-07-18 14:39:33,John Lewis was a fighter. He tirelessly fought injustice. He fought cancer. He carried himself with strength &amp; cour… https://t.co/HbVn52dDmE
1284368257340694528,2020-07-18 06:03:49,"John Lewis never lost faith that this country could be better, if only we put in the work. He never gave up on just… https://t.co/KzjxTWJWmg"
1284279118402596864,2020-07-18 00:09:37,When will the President get serious about this virus? (Maybe in January 2021 when Joe Biden takes the oath.)
1284254861354303495,2020-07-17 22:33:13,Justice Ruth Bader Ginsburg has (and always will be) a notorious fighter—and I know she will continue to tackle her cancer with strength.
1284242657632555009,2020-07-17 21:44:44,Millions of Americans are struggling to make housing payments during this pandemic. Peoples’ homes are on the line—… https://t.co/dcoLn7eeTw
1284201449136816131,2020-07-17 19:00:59,"Social media companies must be held accountable. 109 days away from a major election, they must step up their secur… https://t.co/6L3Q7GNUni"
1284191533789589504,2020-07-17 18:21:35,Officially free from the Twitter lockdown!
1283507319188463616,2020-07-15 21:02:45,"The President is weakening environmental protection standards that help protect minority communities, helping them… https://t.co/glBVFK0uIU"
1283493407055323140,2020-07-15 20:07:29,Investing in biofuels is good for our environment &amp; good for our local economies. Proud to work with Sen.… https://t.co/HlIg18FiqE
1283413584794411008,2020-07-15 14:50:17,"If you ever feel like all the calls and emails and social media don’t work, think again. This time they did. The Tr… https://t.co/l3o2O6oL1R"
1283410061193170946,2020-07-15 14:36:17,Controlling information is what Putin does. It is what dictators do.  American presidents don’t deny their own heal… https://t.co/SM6PAUVhdH
1283399194250752003,2020-07-15 13:53:06,"In 2018, women and people of color were elected to Congress in record-breaking numbers. This November, we’re going to do it again."
1283189897453383681,2020-07-15 00:01:26,"This is a democracy, not a dictatorship—and people should be able to vote safely during this pandemic. Because if t… https://t.co/Kx5SBkscb5"
1283144359840567301,2020-07-14 21:00:29,"As COVID-19 cases continue to rise, there has been an increase in reports of scammers posing as contact tracers in… https://t.co/rSMGbxqoD6"
1283051377615351816,2020-07-14 14:51:01,"Not quite as good as the Fair, but still...

With no drinks to serve this year, Minnesota State Fair is selling its… https://t.co/XYzqFcpOal"
1283039016284311553,2020-07-14 14:01:53,This is leadership. https://t.co/VSgtdOUkja
1282832756616167426,2020-07-14 00:22:17,Congratulations to my former Deputy Campaign Manager @JuliaSKennedy on her important new job as Director of Opinion… https://t.co/1wRzmyR1NT
1282776023969550336,2020-07-13 20:36:51,Communities throughout America rely on tourism &amp; travel to keep their economies strong. I’m working with colleagues… https://t.co/xVPEF0qn3W
1282732073216880642,2020-07-13 17:42:12,"The coronavirus pandemic is not going away. As we approach fall, we have to make teachers, students, and everyone w… https://t.co/pqjwgMX1ET"
1282725088102699010,2020-07-13 17:14:27,It’s simple -- all communities must be supported right now. I have a plan that would support rural America by expan… https://t.co/nt9eLZ0xSe
1282680824094236672,2020-07-13 14:18:34,"The President refuses to listen to the scientists and the facts. But the reality is, we get through this pandemic b… https://t.co/Nr18mvrjXz"
1282541629702721537,2020-07-13 05:05:27,"Finally.

Redskins to retire team name Monday; new name to be revealed later https://t.co/Ip6uoq11H4"
